artist,song,text
Bob Dylan,Blackjack Davey,"Black Jack Davey come a-riden on back,   A-whistlin loud and merry.   Made the woods around him ring,   And he charmed the heart of a lady,   Charmed the heart of a lady.      ""How old are , my pretty little miss,   How old are , my honey""   She answered to him with a lovin smile   ""ll be sixteen come Sunday,   Be sixteen come Sunday.""      ""Come and go with me, my pretty little miss,   Come and go with me, my honey,   Take  where the grass grows green,   You never will want for money   You never will want for money      ""Pull off, pull off them high-heeled shoes   All made of Spanish leather.   Get behind me on my horse   And well ride off together,   Well both go off together.""      Well, she pulled off them high-heeled shoes   Made of Spanish leather.   Got behind him on his horse   And they rode off together.   They rode off together.      At night the boss came home   nquiring about this lady.   The servant spoke before she thought,   ""Shes been with Black Jack Dave,   Rode off with Black Jack Davey.""      ""Well, saddle for me my coal black stud,   Hes speedier than the gray.    rode all day and ll ride all night,   And ll overtake my lady.   ll bring back my lady.""      Well, he rode all night till the broad daylight,   Till he came to a river ragin,   And there he spied his darlin bride   n the arms of Black Jack Davey.   Wrapped up with Black Jack Davey.      ""Pull off, pull off them long blue gloves   All made of the finest leather.   Give to me r lily-white hand   And well both go home together.   Well both go home together.""      Well, she pulled off them long blue gloves   All made of the finest leather.   Gave to him her lily-white hand   And said good-bye forever.   Bid farewell forever.      ""Would  forsake r house and home,   Would  forsake r baby?   Would  forsake r husband, too,   To go with Black Jack Davey.   Rode off with Black Jack Davey?""      ""Well, ll forsake my house and home,   And ll forsake my baby.   ll forsake my husband, too,   For the love of Black Jack Davey.   Ride off with Black Jack Davey.""      ""Last night  slept in a feather bed   Between my husband and baby.   Tonight  lay on the river banks   n the arms of Black Jack Davey,   Love my Black Jack Davey.""  "
Bob Dylan,Blood In My Eyes,"Woke up this morning, feeling blue,   Seen a good-lookin girl, can  make love with ?   Hey, hey, babe,  got blood in my eyes for ,   Hey, hey, babe,  got blood in my eyes for .    got blood in my eyes for , babe,    dont care what in the world  do.       went back home, put on my tie,   Gonna get that girl that money that money will buy.   Hey, hey, babe,  got blood in my eyes for ,   Hey, hey, babe,  got blood in my eyes for .    got blood in my eyes for , babe,    dont care what in the world  do.      She looked at me, begin to smile,   Said, ""Hey, hey, man, cant  wait a little while?""   No, no, babe,  got blood in my eyes for ,   No, no, babe,  got blood in my eyes for .   Got blood in my eyes for , babe,    dont care what in the world  do.      No, no, mama,  cant wait,   You got my money, now re trying to break this date.   Hey, hey, babe,  got blood in my eyes for ,   Hey, hey, babe,  got blood in my eyes for .    got blood in my eyes for , babe,    dont care what in the world  do.       tell  something, tell  the facts,   You dont want me, give my money back.   Hey, hey, babe,  got blood in my eyes for ,   Hey, hey, babe,  got blood in my eyes for .    got blood in my eyes for , babe,    dont care what in the world  do.  "
Bob Dylan,Blue Moon,"Blue moon,  saw me standing alone   Without a dream in my heart, without a love of my own.      Blue moon,  knew just what  was there for   You heard me saying a prayet for someone  really could care for.      And suddenly there appeared before me the only one my arms could ever hold    heard someone whisper, ""Please, adore me""   And when  looked my moon had turned to gold.      Blue moon, now m no longer alone   Without a dream in my heart, without a love of my own   Without a love of my own.  "
Bob Dylan,Bob Dylan's 115Th Dream," was riding on the Mayflower when  thought  spied some land    yelled down to Captain Arab, ll have ya understand,   Who came running to the deck and said ""Boys! Forget the whale -   Were goin over yonder. Cut the engines. Change the sails.""   ""Haul on that bowline!"" we sang that melody,   Like all tough sailors do when theyre far away at sea.      "" think ll call it America.""  said as we hit land.    took a deep breath.  fell down,  could not stand.   Captain Arab he starting writing out some deeds   And said ""Lets build us a fort and start buying the place with beads.?   Just then a cop come down the street crazy as a loon   And throws us all in jail for carryin harpoons.      Aw, me,  busted out - dont even ask me how,    went lookin for some help,  walked past a Guernsey cow   Who directed me down to the Bowery slums   Where people carried signs around sayin ""BAN THE BUMS!"".    jumped right in line, sayin "" hope that m not late""   When  realized  hadnt eaten for five days straight.       went into a restaurant lookin for the cook -    told him  was the editor of a famous etiquette book.   The waiter he was handsome and he wore a powder blue cape.    ordered up some Suzette,  said ""Could  please make that crepe?""   Just then the whole kitchen exploded from boiling fat -   Food was flyin everywhere -  left without my hat.       didnt mean to be nosy so  went into a bank   To try to get some bail for the boys back in the tank.   They asked me for some collateral and  pulled down my pants.   They threw me in the alley, when up comes this girl from France   Who invited me to her place.  went, but she had a friend   Who knocked me out an robbed my boots an was  on the street again.       went up to a big house with a U.S. flag upon display.    said ""Can  please help me out,  got some friends down the way.""   The man said ""Get out of here or ll tear  limb from limb.""    said ""You know, they refused Jesus, too."" He said ""Youre not him.   Get out of here before  break r bones. m not r pop.""    decided to have him arrested and went looking for a cop.       ran back outside and got into a cab    ran out the other door - this English man said ""Fab!""   As he saw me leap a hot dog stand and a chariot that stood   Parked across from a building advertising brotherhood.    ran right through the door like a hobo sailor does,   But it was just a funeral parlor and the man asked me who  was    repeated that all my friends were in jail, with a sigh.   He gave me his card and said ""Call me if they die.""    shook his hand and said goodbye and went back out on the street,   When a bowling ball came down the road and knocked me off my feet.   A pay phone was ringin - and it just about blew my mind -   When  picked it up an said ""hello"", this foot came through the line!      Well about this time  was fed up at trying to make a stab   At gettin any help for my friends and Captain Arab.    needed a coin to flip, like either heads or tails,   Would let me know if  should go back to ship or back to jail.   So  hocked my sailors suit an  got a coin to flip.   t came up tails, it rhymed with sails, so  made it back to the ship.      Well  got back and took the parking ticket off the mast.    was ripping it to shreds when this Coast Guard boat went past.   They asked me my name and  said ""Captain Kidd"".   They believed me but they wanted to know exactly what  did.    said ""For the Pope of Eyruke  was employed""   They let me go right away, they were very paranoid.      Well the last  heard of Arab he was stuck on the side of a whale   That was married to the deputy sheriff of the jail,   But the funniest thing was - as  was leavin the bay -    saw three ships sailing and they were all headed my way.   So  asked the Captain what his name was an how come he didnt drive a truck??   He said his name was Columbus an  just said ""Good luck...""  "
Bob Dylan,Boots Of Spanish Leather,"Oh, m sailin away my own true love,   m sailin away in the morning.   s there something  can send  from across the sea,   From the place that ll be landing?      No, theres nothin  can send me, my own true love,   Theres nothin  wish to be ownin.   Just carry rself back to me unspoiled,   From across that lonesome ocean.      Oh, but  just thought  might want something fine   Made of silver or of golden,   Either from the mountains of Madrid   Or from the coast of Barcelona.      Oh, but if  had the stars from the darkest night   And the diamonds from the deepest ocean,   d forsake them all for r sweet kiss,   For thats all m wishin to be ownin.      That  might be gone a long time   And its only that m askin,   s there something  can send  to remember me by,   To make r time more easy passin.      Oh, how can, how can  ask me again,   t only brings me sorrow.   The same thing  want from  today,    would want again tomorrow.       got a letter on a lonesome day,   t was from her ship a-sailin,   Saying  dont know when ll be comin back again,   t depends on how m a-feelin.      Well, if , my love, must think that-a-way,   m sure r mind is roamin.   m sure r heart is not with me,   But with the country to where re goin.      So take heed, take heed of the western wind,   Take heed of the stormy weather.   And yes, theres something  can send back to me,   Spanish boots of Spanish leather.  "
Bob Dylan,Buckets Of Rain,"Buckets of rain   Buckets of tears   Got all them buckets comin out of my ears.   Buckets of moonbeams in my hand,    got all the love, honey baby,   You can stand.       been meek   And hard like an oak    seen pretty people disappear like smoke.   Friends will arrive, friends will disappear,   f  want me, honey baby,   ll be here.      Like r smile   And r fingertips   Like the way that  move r lips.    like the cool way  look at me,   Everything about  is bringing me   Misery.      Little red wagon   Little red bike    aint no monkey but  know what  like.    like the way  love me strong and slow,   m takin  with me, honey baby,   When  go.      Life is sad   Life is a bust   All ya can do is do what  must.   You do what  must do and ya do it well,   ll do it for , honey baby,   Cant  tell?  "
Bob Dylan,Call Letter Blues,"Well,  walked all night long   Listenin to them church bells tone   Yes,  walked all night long   Listenin to them church bells tone   Either someone needing mercy   Or maybe something ve done wrong      Well, r friends come by for     dont know what to say   Well, r friends come by for     dont know what to say    just cant face up to tell em   Honey,  just went away      Well, children cry for mother    tell them, ""Mother took a trip""   Well, children cry for mother    tell them, ""Mother took a trip""   Well,  walk on pins and needles    hope my tongue dont slip      Well,  gaze at passing strangers   n case  might see    Yes,  gaze at passing strangers   n case  might see    But the sun goes around the heavens   And another day just drives on through      Way out in the distance    know re with some other man   Way out in the distance    know re with some other man   But thats alright, baby   You know  always understand      Call girls in the doorway   All giving me the eye   Call girls in the doorway   All giving me the eye   But my hearts just not in it    might as well pass right on by      My ears are ringin   Ringin like empty shells   My ears are ringin   Ringin like empty shells   Well, it cant be no guitar player   t must be convent bells  "
Bob Dylan,Canadee-I-O,"Well, its all of fair and handsome girl,   Shes all in her tender years.   She fell in love with a sailor boy,   ts true she loved him well.   For to go off to sea with him   Like she did not know how,   She longed to see that seaport town   Of Canadee-i-o.      So she bargained with the sailor boy,   All for a piece of gold.   Straightaway then he led her   Down into the hold,   Sayin, ""ll dress  up in sailors clothes,   Your jacket shall be blue.   Youll see that seaport town   Of Canadee-i-o.      Now, when the other sailors heard the news,   Well, they fell into a rage,   And with all the ships company   They were willing to engage.   Saying, ""Well tie her hands and feet, my boys,   Overboard well throw her.   Shell never see that seaport town   Called Canadee-i-o.      Now, when the captain he heard the news,   Well, he too fell in a rage,   And with the whole ships company   He was willing to engage,   Sayin, ""Shell stay in sailors clothes,   Her color shall be blue,   Shell see that seaport town   Call Canadee-i-o.      Now, when they come down to Canada   Scarcely bout half a year,   Shes married this bold captain   Who called her his dear.   Shes dressed in silks and satins now,   She cuts a gallant show,   Finest of the ladies   Down Canadee-i-o.      Come, all  fair and tender girls,   Wheresoever  may be,   d have  to follow r own true love   Wheneer he goes to sea.   For if the sailors prove false to ,   Well, the captain, he might prove true.   Youll see the honor  have gained   By the wearing of the blue.  "
Bob Dylan,Can't Wait," cant wait   Wait for  to change my mind   ts late   m tryin to walk the line      Well its way past midnight   And theres some people all around   Some on their way up   Some on their way down      The air burns and m tryin to think straight   And  dont know how much longer  can wait   m r man   ve tried to recover the sweet love that we knew      You understand   That my heart cant go on beating without    Well r loveliness has wounded me   m reeling from the blow       wish  knew what it was that keeps me loving  so   m breathin hard standin at the gate   And  dont know how much longer  can wait   Skies are gray      m looking for anything that will bring a happy glow   Night or day   t doesnt matter where  go anymore  just go   f  ever saw  comin  dont know what  might do      d like to think  could control myself   But it isnt true   Thats how it is   When things disintegrate      And  dont know how much longer  can wait   m doomed to love     been rollin through stormy weather   m thinkin of       And all the places we could roam together   ts mighty funny   The end of time has just begun   Oh honey, after all these years re still the one      Well m strollin through the lonely graveyard of my mind    left my life with    Somewhere back there along the line    thought somehow that  would be spared this day       dont know how much longer  can wait  "
Bob Dylan,Caribbean Wind,"She was the rose of Sharon from paradise lost   From the city of seven hills near the place of the cross.    was playing a show in Miami in the theater of divine comedy.   Told about Jesus, told about the rain,   She told me about the jungle where her brothers were slain   By a man who danced on the roof of the embassy.      Was she a child or a woman,  cant say which   From one to another she could to easily switch   We went into the wall to where the long arm of the law could not reach.   Could  been used and played as a pawn?   t certainly was possible as the gay night wore on   Where men bathed in perfume and celebrated free speech.      And them Caribbean winds still blow from Nassau to Mexico   Fanning the flames in the furnace of desire   And them distant ships of liberty on them iron waves so bold and free,   Bringing everything thats near to me nearer to the fire.      She looked into my soul through the clothes that  wore   She said, ""We got a mutual friend over by the door,   And  know hes got our best interest in mind.""   He was well connected but her heart was a snare   And she had left him to die in there,   There were payments due and he was a little behind.      The cry of the peacock, flies buzz my head,   Ceiling fan broken, theres a heat in my bed,   Street band playing ""Nearer My God to Thee.""   We met at the steeple where the mission bells ring,   She said, "" know what re thinking, but there aint a thing   You can do about it, so let us just agree to agree.""      And them Caribbean winds still blow from Nassau to Mexico   Fanning the flames in the furnace of desire   And them distant ships of liberty on them iron waves so bold and free,   Bringing everything thats near to me nearer to the fire.      Atlantic City by the cold grey sea    hear a voice crying, ""Daddy,""  always think its for me,   But its only the silence in the buttermilk hills that call.   Every new messenger brings evil report   Bout armies on the march and time that is short   And famines and earthquakes and hatred written upon walls.      Would  have married her?  dont know,  suppose.   She had bells in her braids and they hung to her toes   But  kept hearing my name and  had to be movin on.    saw screws break loose, saw the devil pound tin,    saw a house in the country being torn from within.    heard my ancestors calling from the land far beyond.      And them Caribbean winds still blow from Nassau to Mexico   Fanning the flames in the furnace of desire   And them distant ships of liberty on them iron waves so bold and free,   Bringing everything thats near to me nearer to the fire.  "
Bob Dylan,Catch The Wind,"n the chilly hours and minutes of uncertainty,    want to be in the warm heart of r loving mind.   To feel  all around me,   And to take r hand along the sand,   Ah, but  may as well try and catch the wind.      When sundown pales the sky,    want to hide a while behind r smile,   And everywhere  look r eyes  find.   For me to love  now, would be the sweetest thing,   Twould make me sing,   Ah, but  may as well try and catch the wind.      When rain has hung the leaves with tears,    want  near, to kill my fears,   To help me to leave all my blues behind.   Standing in r heart is where  want to be   And long to be,   Ah, but  may as well try and catch the wind.      Ah, but  may as well try and catch the wind.  "
Bob Dylan,Changing Of The Guards,"Sixteen years,   Sixteen banners united over the field   Where the good shepherd grieves.   Desperate men, desperate women divided,   Spreading their wings neath the falling leaves.      Fortune calls.    stepped forth from the shadows, to the marketplace,   Merchants and thieves, hungry for power, my last deal gone down.   Shes smelling sweet like the meadows where she was born,   On midsummers eve, near the tower.      The cold-blooded moon.   The captain waits above the celebration   Sending his thoughts to a beloved maid   Whose ebony face is beyond communication.   The captain is down but still believing that his love will be repaid.      They shaved her head.   She was torn between Jupiter and Apollo.   A messenger arrived with a black nightingale.    seen her on the stairs and  couldnt help but follow,   Follow her down past the fountain where they lifted her veil.       stumbled to my feet.    rode past destruction in the ditches   With the stitches still mending neath a heart-shaped tattoo.   Renegade priests and treacherous ng witches   Were handing out the flowers that d given to .      The palace of mirrors   Where dog soldiers are reflected,   The endless road and the wailing of chimes,   The empty rooms where her memory is protected,   Where the angels voices whisper to the souls of previous times.      She wakes him up   Forty-eight hours later, the sun is breaking   Near broken chains, mountain laurel and rolling rocks.   Shes begging to know what measures he now will be taking.   Hes pulling her down and shes clutching on to his long golden locks.      Gentlemen, he said,    dont need r organization, ve shined r shoes,   ve moved r mountains and marked r cards   But Eden is burning, either brace rself for elimination   Or else r hearts must have the courage for the changing of the guards.      Peace will come   With tranquility and splendor on the wheels of fire   But will bring us no reward when her false idols fall   And cruel death surrenders with its pale ghost retreating   Between the King and the Queen of Swords.  "
Bob Dylan,Christmas Blues,The jingle bells are jingling   The streets   Are white with snow   The happy crowds are mingling   But theres no one that  know      m sure that ll forgive me   f  dont enthuse    guess   ve got the Christmas blues      ve done my window shopping   Theres not a store ve missed   But whats the use of stopping   When theres no one on r list      Youll know the way m feeling   When  love and  lose    guess   ve got the Christmas blues      When somebody wants    Somebody needs    Christmas is a joy of joys   But friends when re lonely   Youll find that its only   A thing for little girls   And little boys      May all r days be merry   Your seasons full of cheer   But til its January   ll just go and disappear   Oh Santa   May have brought    Some stars for r shoes      But Santa only brought me   The blues   Those brightly packaged   Tinsel covered   Christmas blues      Oh Santa   May have brought    Some stars for r shoes   But Santa only brought me   The blues   Those brightly packaged   Tinsel covered   Christmas blues  
Bob Dylan,Cocaine Blues,"Every time my baby and me we go up town   Police come and they knock me down   Cocaine all around my brain   Hey baby, better come here quick.      This old cocaine is bout to make me sick.   Cocaine all around my brain.   Yonder comes by baby, shes dressed in red   Shes got a shot-gun, says shes gonna kill me dead.      Cocaine all around my brain   Hey baby, better come here quick.   This old cocaine about to make me sick.   Cocaine all around my brain.      Hey baby, better come here quick   This old cocaine bout to make me sick   Cocaine all around my brain.   Early one morning, half past four      Cocaine came knockin on my door.   Cocaine all around my brain   Hey baby,  better come here quick.   This old cocaine is making me sick.      Cocaine all around my brain.   Cocaines for horses and its not for men   Doctor said it kill , but he dont say when.   Cocaine all around my brain.      Hey baby,  better come here quick.   This old cocaine about to make me sick.   Cocaine all around my brain.  "
Bob Dylan,Coming From The Heart,"By Bob Dylan and Helena Springs      We have got to come together   How long can we stay apart?   You may get it maybe never   But its coming from the heart.      Your life is full of indecision   You cant make up r mind.   We must get it in position   And move it on down the line.      Cause the road is long, its a long hard climb    been on that road too long of a time   Yes the road is long, and it winds and winds   When  think of the love that  left behind.      Make me up a bed of roses   And hang them down from the vine   Of all my loves ve been the closest   Thats ever been on my mind.      Please dont talk about tomorrow   m really not one to care   This world is filled with too much sorrow   That nobodys heart should bear.      Cause the road is long, its a long hard climb    been on that road too long of a time   Yes the road is long, and it winds and winds   When  think of the love that  left behind.      Please, please give me indication   Stop and talk to me   Like a river that is flowing   My love will never cease to be.      You will always be my honey   No one could take r part   Our love cant be bought with money   Cause its coming from the heart.      Cause the road is long, its a long hard climb    been on that road too long of a time   Yes the road is long, and it winds and winds   When  think of the love that  left behind.  "
Bob Dylan,"Corrina, Corrina","Corrina, Corrina,   Gal, where  been so long?   Corrina, Corrina,   Gal, where  been so long?    been worrin bout , baby,   Baby, please come home.       got a bird that whistles,    got a bird that sings.    got a bird that whistles,    got a bird that sings.   But  ain a-got Corrina,   Life dont mean a thing.      Corrina, Corrina,   Gal, re on my mind.   Corrina, Corrina,   Gal, re on my mind.   m a-thinkin bout , baby,    just cant keep from crying.  "
Bob Dylan,Covenant Woman,"Covenant woman got a contract with the Lord   Way up yonder, great will be her reward.   Covenant woman, shining like a morning star,    know  can trust  to stay where  are.      And  just got to tell     do intend   To stay closer than any friend.    just got to thank    Once again   For making r prayers known   Unto heaven for me   And to , always, so grateful    will forever be.      ve been broken, shattered like an empty cup.   m just waiting on the Lord to rebuild and fill me up   And  know He will do it cause Hes faithful and Hes true,   He must have loved me so much to send me someone as fine as .      And  just got to tell     do intend   To stay closer than any friend.    just got to thank    Once again   For making r prayers known   Unto heaven for me   And to , always, so grateful    will forever be.      Covenant woman, intimate little girl   Who knows those most secret things of me that are hidden from the world.   You know we are strangers in a land were passing through.   ll always be right by r side, ve got a covenant too.      And  just got to tell     do intend   To stay closer than any friend.    just got to thank    Once again   For making r prayers known   Unto heaven for me   And to , always, so grateful    will forever be.  "
Bob Dylan,Cross The Green Mountain," cross the green mountain    sit by the stream   Heaven blazing in my head   ,  dreamt a monstrous dream      Something came up   Out of the sea   Swept through the land of   The rich and the free       look into the eyes   Of my merciful friend   And then  ask myself   s this the end?      Memories linger   Sad yet sweet   And  think of the souls   n heaven who will be      Alters are burning   The flames far and wide   The fool has crossed over   From the other side      They tip their caps   From the top of the hill   You can feel them come   All brave blood do spill      Along the dim   Atlantic line   The rappers land   Lasts for miles behind      The lights coming forward   And the streets are broad   All must yield   To the avenging God      The world is old   The world is great   Lessons of life   Cant be learned in a day       watch and  wait   And  listen while  stand   To the music that comes   From a far better land      Close the eyes of our captain   Peace may he know   His long night is done   The great leader is laid low      He was ready to fall   He was quick to defend   Killed outright he was   By his own men      ts the last days last hour   Of the last happy year    feel that the unknown   The world is so dear      Pride will vanish   And glory will rot   But virtue lives   And cannot be forgot      The bells   Of evening have rung   Theres blasphemy   On the end of the tongue      Let them say that  walked   n fair natures light   And that  was loyal   To truth and to right      Serve God and meet r full   Look upward beyond   Beyond the darkness that masks   The surprises of dawn      n the deep green grasses   And the blood stained woods   They never dreamed of surrendering   They fell where they stood      Stars fell over Alabama    saw each star   Youre walking in dreams   Whoever  are      Chilled are the skies   Keen is the frost   The grounds froze hard   And the morning is lost      A letter to mother   Came today   Gunshot wound to the breast   s what it did say      But hell be better soon   Hes in a hospital bed   But hell never be better   Hes already dead      m ten miles outside the city   And m lifted away   n an ancient light   That is not of day      They were calm, they were gloomed   We knew them all too well   We loved each other more than   We ever dared to tell  "
Bob Dylan,Day Of The Locusts,"Oh, the benches were stained with tears and perspiration,   The birdies were flying from tree to tree.   There was little to say, there was no conversation   As  stepped to the stage to pick up my degree.   And the locusts sang off in the distance,   Yeah, the locusts sang such a sweet melody.   Oh, the locusts sang off in the distance,   Yeah, the locusts sang and they were singing for me.       glanced into the chamber where the judges were talking,   Darkness was everywhere, it smelled like a tomb.    was ready to leave,  was already walkin,   But the next time  looked there was light in the room.   And the locusts sang, yeah, it give me a chill,   Oh, the locusts sang such a sweet melody.   Oh, the locusts sang their high whining trill,   Yeah, the locusts sang and they were singing for me.      Outside of the gates the trucks were unloadin,   The weather was hot, a-nearly ninety degrees.   The man standin next to me, his head was exploding,   Well,  was prayin the pieces wouldnt fall on me.   Yeah, the locusts sang off in the distance,   Yeah, the locusts sang such a sweet melody.   Oh, the locusts sang off in the distance,   And the locusts sang and they were singing for me.       put down my robe, picked up my diploma,   Took hold of my sweetheart and away we did drive,   Straight for the hills, the black hills of Dakota,   Sure was glad to get out of there alive.   And the locusts sang, well, it give me a chill,   Yeah, the locusts sang such a sweet melody.   And the locusts sang with a high whinin trill,   Yeah, the locusts sang and they was singing for me,   Singing for me, well, singing for me.  "
Bob Dylan,Days Of 49,"m old Tom Moore from the bummers shore in that good old golden days   They call me a bummer and a gin shot too, but what cares  for praise ?    wander around from town to town just like a roving sign   And all the people say, ""There goes Tom Moore, in the days of 49""   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.      My comrades they all loved me well, a jolly saucy crew   A few hard cases  will recall though they all were brave and true   Whatever the pitch they never would flinch, they never would fret or whine   Like good old bricks they stood the kicks in the days of 49   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.      There was New York Jake, the butcher boy, he was always getting tight   And every time that hed get full he was spoiling for a fight   But Jake rampaged against a knife in the hands of old Bob Stein   And over Jake they held a wake in the days of 49   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.      There was Poker Bill, one of the boys who was always in a game   Whether he lost or whether he won, to him it was always the same   He would ante up and draw his cards and he would  go a hatful blind   n the game with death Bill lost his breath, in the days of 49   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.      There was Ragshag Bill from Buffalo,  never will forget   He would roar all day and hed roar all night and  guess hes roaring yet   One day he fell in a prospect hole, in a roaring bad design   And in that hole he roared out his soul, in the days of 49   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.      Of the comrades all that ve had, theres none thats left to boast   And m left alone in my misery like some poor wandering ghost   And  pass by from town to town, they call me a rambling sign   ""There goes Tom Moore, a bummer shore in the days of 49 ""   n the days of old, in the days of gold   How oft times  repine for the days of old   When we dug up the gold, in the days of 49.  "
Bob Dylan,"Dead Man, Dead Man","Uttering idle words from a reprobate mind,   Clinging to strange promises, dying on the vine,   Never bein able to separate the good from the bad,   Ooh,  cant stand it,  cant stand it,   ts makin me feel so bad.      Dead man, dead man,   When will  rise?   Cobwebs in r mind,   Dust in r eyes.      Satan got  by the heel, theres a birds nest in r hair.   Do  have any faith at all? Do  have any love to share?   The way that  hold r head, cursin God with every move,   Ooh,  cant stand it,  cant stand it,   What are  tryin to prove?      Dead man, dead man,   When will  rise?   Cobwebs in r mind,   Dust in r eyes.      The glamor ad the bright lights and the politics of sin,   The ghetto  build for me is the one  end up in,   The race of the engine that overrules r heart,   Ooh,  cant stand it,  cant stand it,   Pretending that re so smart.      Dead man, dead man,   When will  rise?   Cobwebs in r mind,   Dust in r eyes.      What are  tryin to overpower me with, the doctrine or the gun?   My back is already to the wall, where can  run?   The tuxedo that re wearin, the flower in r lapel,   Ooh,  cant stand it,  cant stand it,   You want to take me down to hell.      Dead man, dead man,   When will  rise?   Cobwebs in r mind,   Dust in r eyes.  "
Bob Dylan,Death Is Not The End,"When re sad and lonely   And  havent got a friend   Just remember that death is not the end   And all that  hell sacred   Falls down and dows not bend   Just remember that death is not the end.      Not the end, not the end   Just remember that death is not the end.      When re standing at the cross-roads   That  cannot comprehend   Just remember that death is not the end   And all r dreams have vanished   And  dont know whats up the bend   Just remember that death is not the end.      Not the end, not the end   Just remember that death is not the end.      When storm clouds gather round    And heavy rains descend   Just remember that death is not the end   And theres nowhere there to comfort    With a helping hand to lend   Just remember that death is not the end.      Not the end, not the end   Just remember that death is not the end.      Oh the tree of life is growing   Where the spirit never dies   And the bright light of salvation   Shines in dark and empty skies      When the cities are on fire   When the burning flesh of men   Just remember that death is nt the end   And  search in vain to find      Just one law abiding citizen   Just remember that death is not the end.      Not the end, not the end   Just remember that death is not the end.  "
Bob Dylan,Delia,"Delia was a gambling girl, gambled all around,   Delia was a gambling girl, she laid her money down.   All the friends  ever had are gone.      Delias dear ol mother took a trip out West,   When she returned, little Delia gone to rest.   All the friends  ever had are gone.      Delias daddy weeped, Delias momma moaned,   Wouldnt have been so bad if the poor girl died at home.   All the friends  ever had are gone.      Curtis looking high, Curtis looking low,   He shot poor Delia down with a cruel forty-four.   All the friends  ever had are gone.      High up on the housetops, high as  can see,   Looking for them rounders, looking out for me.   All the friends  ever had are gone.      Men in Atlanta, tryin to pass for white,   Delias in the graveyard, boys, six feet out of sight.   All the friends  ever had are gone.      Judge says to Curtis, ""Whats this noise about?""   ""All about them rounders, Judge, tryin to cut me out.""   All the friends  ever had are gone.      Curtis said to the judge, ""What might be my fine?""   Judge says, ""Poor boy,  got ninety-nine.""   All the friends  ever had are gone.      Curtis in the jail house, drinking from an old tin cup,   Delias in the graveyard, she aint gettin up.   All the friends  ever had are gone.      Delia, oh Delia, how can it be?   You loved all them rounders, never did love me.   All the friends  ever had are gone.      Delia, oh Delia, how can it be?   You wanted all them rounders, never had time for me.   All the friends  ever had are gone.  "
Bob Dylan,Desolation Row,"Theyre selling postcards of the hanging, theyre painting   the passports brown   The beauty parlor is filled with sailors, the circus is in   town   Here comes the blind commissioner, theyve got him in a   trance   One hand is tied to the tight-rope walker, the other is in   his pants   And the riot squad theyre restless, they need somewhere to   go   As Lady and  look out tonight, from Desolation Row      Cinderella, she seems so easy, ""t takes one to know one,""   she smiles   And puts her hands in her back pockets Bette Davis style   And in comes Romeo, hes moaning. ""You Belong to Me    Believe""   And someone says, ""Youre in the wrong place, my friend,    Better leave""   And the only sound thats left after the ambulances go   s Cinderella sweeping up on Desolation Row      Now the moon is almost hidden, the stars are beginning to   hide   The fortune telling lady has even taken all her things   inside   All except for Cain and Abel and the hunchback of Notre Dame      Everybody is making love or else expecting rain   And the Good Samaritan, hes dressing, hes getting ready   for the show   Hes going to the carnival tonight on Desolation Row      Now Ophelia, shes neath the window for her  feel so   afraid   On her twenty-second birthday she already is an old maid   To her, death is quite romantic she wears an iron vest   Her professions her religion, her sin is her lifelessness   And though her eyes are fixed upon Noahs great rainbow   She spends her time peeking into Desolation Row      Einstein, disguised as Robin Hood with his memories in a   trunk   Passed this way an hour ago with his friend, a jealous monk   He looked so immaculately frightful as he bummed a cigarette      As he when off sniffing drainpipes and reciting the alphabet      Now  would not think to look at him, but he was famous   long ago   For playing the electric violin on Desolation Row      Dr. Filth, he keeps his world inside of a leather cup   But all his sexless patients, theyre trying to blow it up   Now his nurse, some local loser, shes in charge of the   cyanide hole   And she also keeps the cards that read, ""Have Mercy on His   Soul""   They all play on the penny whistles,  can hear them blow   f  lean r head out far enough from Desolation Row      Across the street theyve nailed the curtains, theyre   getting ready for the feast   The Phantom of the Opera a perfect image of a priest   Theyre spoon feeding Casanova to get him to feel more   assured   Then theyll kill him with self-confidence after poisoning   him with words   And the Phantoms shouting to skinny girls, ""Get Outa Here   f You Dont Know   Casanova is just being punished for going to Desolation Row""      Now at midnight all the agents and the superhuman crew   Come out and round up everyone that knows more than they do   Then they bring them to the factory where the heart-attack   machine   s strapped across their shoulders and then the kerosene   s brought down from the castles by insurance men who go   Check to see that nobody is escaping to Desolation Row      Praise be to Neros Neptune the Titanic sails at dawn   And everybodys shouting, ""Which Side Are You On?""   And Ezra Pound and T.S. Eliot fighting in the captains   tower   While calypso singers laugh at them and fishermen hold   flowers   Between the windows of the sea where lovely mermaids flow   And nobody has to think too much about Desolation row      Yes,  received r letter yesterday (About the time the   doorknob broke)   When  asked me how  was doing, was that some kind of   joke   All these people that  mention, yes,  know them, theyre   quite lame    had to rearrange their faces and give them all another   name   Right now,  cant read too good, dont send me no more   letters no   Not unless  mail them from Desolation Row  "
