artist,song,text
Bob Dylan,Everything Is Broken,"Broken lines, broken strings,  
Broken threads, broken springs,  
Broken idols, broken heads,  
People sleeping in broken beds.  
Ain't no use jiving  
Ain't no use joking  
Everything is broken.  
  
Broken bottles, broken plates,  
Broken switches, broken gates,  
Broken dishes, broken parts,  
Streets are filled with broken hearts.  
Broken words never meant to be spoken,  
Everything is broken.  
  
Bridge: Seem like every time you stop and turn around  
Something else just hit the ground  
  
Broken cutters, broken saws,  
Broken buckles, broken laws,  
Broken bodies, broken bones,  
Broken voices on broken phones.  
Take a deep breath, feel like you're chokin',  
Everything is broken.  
  
Bridge: Every time you leave and go off someplace  
Things fall to pieces in my face  
  
Broken hands on broken ploughs,  
Broken treaties, broken vows,  
Broken pipes, broken tools,  
People bending broken rules.  
Hound dog howling, bull frog croaking,  
Everything is broken.

"
Bob Dylan,Farewell,"Oh it's fare thee well my darlin' true,  
I'm leavin' in the first hour of the morn.  
I'm bound off for the bay of Mexico  
Or maybe the coast of Californ.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
Oh the weather is against me and the wind blows hard  
And the rain she's a-turnin' into hail.  
I still might strike it lucky on a highway goin' west,  
Though I'm travelin' on a path beaten trail.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I will write you a letter from time to time,  
As I'm ramblin' you can travel with me too.  
With my head, my heart and my hands, my love,  
I will send what I learn back home to you.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I will tell you of the laughter and of troubles,  
Be them somebody else's or my own.  
With my hands in my pockets and my coat collar high,  
I will travel unnoticed and unknown.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I've heard tell of a town where I might as well be bound,  
It's down around the old Mexican plains.  
They say that the people are all friendly there  
And all they ask of you is your name.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.

"
Bob Dylan,Farewell Angelina,"Farewell Angelina  
The bells of the crown  
Are being stolen by bandits  
I must follow the sound  
The triangle tingles  
And the trumpet play slow  
Farewell Angelina  
The sky is on fire  
And I must go.  
  
There's no need for anger  
There's no need for blame  
There's nothing to prove  
Ev'rything's still the same  
Just a table standing empty  
By the edge of the sea  
Farewell Angelina  
The sky is trembling  
And I must leave.  
  
The jacks and queens  
Have forsaked the courtyard  
Fifty-two gypsies  
Now file past the guards  
In the space where the deuce  
And the ace once ran wild  
Farewell Angelina  
The sky is folding  
I'll see you in a while.  
  
See the cross-eyed pirates sitting  
Perched in the sun  
Shooting tin cans  
With a sawed-off shotgun  
And the neighbors they clap  
And they cheer with each blast  
Farewell Angelina  
The sky's changing color  
And I must leave fast.  
  
King Kong, little elves  
On the rooftoops they dance  
Valentino-type tangos  
While the make-up man's hands  
Shut the eyes of the dead  
Not to embarrass anyone  
Farewell Angelina  
The sky is embarrassed  
And I must be gone.  
  
The machine guns are roaring  
The puppets heave rocks  
The fiends nail time bombs  
To the hands of the clocks  
Call me any name you like  
I will never deny it  
Farewell Angelina  
The sky is erupting  
I must go where it's quiet.

"
Bob Dylan,Father Of Night,"Father of night, Father of day,  
Father, who taketh the darkness away,  
Father, who teacheth the bird to fly,  
Builder of rainbows up in the sky,  
Father of loneliness and pain,  
Father of love and Father of rain.  
  
Father of day, Father of night,  
Father of black, Father of white,  
Father, who build the mountain so high,  
Who shapeth the cloud up in the sky,  
Father of time, Father of dreams,  
Father, who turneth the rivers and streams.  
  
Father of grain, Father of wheat,  
Father of cold and Father of heat,  
Father of air and Father of trees,  
Who dwells in our hearts and our memories,  
Father of minutes, Father of days,  
Father of whom we most solemnly praise.

"
Bob Dylan,Folsom Prison Blues,"I hear that train a-rolling, it's a-rolling round the bend  
I ain't seen the sunshine since I don't know when  
I'm stucked in Folsom Prison and time keeps dragging on  
And I hear that whistle blowing all down to San Antone  
  
When I was just a baby my momma told me: son  
Always be a good boy, don't ever play with guns  
But I shot a man in Reno just to watch him die  
When I hear that train a-pulling I hang my head and cry  
  
I bet there's rich folks eating in their fancy dining cars  
They're probably drinking coffee and smoking big cigars  
But I know I had it coming, I know I can't be free  
But the people keep a-moving, and that's what tortures me  
  
If they'd free me from this prison, if that railroad train was mine  
You bet I moved it on a little further down the line  
Far from Folsom Prison that's where I long to stay  
And I'd let that lonesome whistle blow my blues away

"
Bob Dylan,Foot Of Pride,"Like the lion tears the flesh off of a man  
So can a woman who passes herself off as a male  
They sang ""Danny Boy"" at his funeral and the Lord's Prayer  
Preacher talking 'bout Christ betrayed  
It's like the earth just opened and swallowed him up  
He reached too high, was thrown back to the ground  
You know what they say about bein' nice to the right people on the way up  
Sooner or later you gonna meet them comin' down  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Hear ya got a brother named James, don't forget faces or names  
Sunken cheeks and his blood is mixed  
He looked straight into the sun and said revenge is mine  
But he drinks, and drinks can be fixed  
Sing me one more song, about ya love me to the moon and the stranger  
And your fall by the sword love affair with Erroll Flynn  
In these times of compassion when conformity's in fashion  
Say one more stupid thing to me before the final nail is driven in.  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
There's a retired businessman named Red, cast down from heaven and he's out of
his head  
He feeds off of everyone that he can touch  
He said he only deals in cash or sells tickets to a plane crash  
He's not somebody that you play around with much  
Miss Delilah is his, a Philistine is what she is  
She'll do wondrous works with your fate  
Feed you coconut bread, spice buns in your bed  
If you don't mind sleepin' with your head face down in a grave.  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Well they'll choose a man for you to meet tonight  
You'll play the fool and learn how to walk through doors  
How to enter into the gates of paradise  
No, how to carry a burden too heavy to be yours  
Yeah, from the stage they'll be tryin' to get water outta rocks  
A whore will pass the hat, collect a hundred grand and say thanks  
They like to take all this money from sin, build big universities to study in  
Sing ""Amazing Grace"" all the way to the Swiss banks  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
They got some beautiful people out there, man  
They can be a terror to your mind and show you how to hold your tongue  
They got mystery written all over their forehead  
They kill babies in the crib and say only the good die young  
They don't believe in mercy  
Judgment on them is something that you'll never see  
They can exalt you up or bring you down main route  
Turn you into anything that they want you to be  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Yes, I guess I loved him too  
I can still see him in my mind climbin' that hill  
Did he make it to the top, well he probably did and dropped  
Struck down by the strength of the will  
Ain't nothin' left here partner, just the dust of a plague that has left this
whole town afraid  
From now on, this'll be where you're from  
Let the dead bury the dead. Your time will come  
Let hot iron blow as he raised the shade  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back

"
Bob Dylan,Forever Young,"May God bless and keep you always  
May your wishes all come true  
May you always do for others  
And let others do for you  
May you build a ladder to the stars  
And climb on every rung  
May you stay forever young  
Forever young, forever young  
May you stay forever young.  
  
May you grow up to be righteous  
May you grow up to be true  
May you always know the truth  
And see the lights surrounding you  
May you always be courageous  
Stand upright and be strong  
May you stay forever young  
Forever young, forever young  
May you stay forever young.  
  
May your hands always be busy  
May your feet always be swift  
May you have a strong foundation  
When the winds of changes shift  
May your heart always be joyful  
And may your song always be sung  
May you stay forever young  
Forever young, forever young  
May you stay forever young.

"
Bob Dylan,Forgetful Heart,"Forgetful heart  
Lost your power of recall  
Every little detail  
You don't remember at all  
The times we knew  
Who would remember better than you?  
  
Forgetful heart  
We laughed and had a good time, you and I  
It's been so long  
Now you're content to let the days go by  
When you were there  
You were the answer to my prayer  
  
Forgetful heart  
We loved with all the love that life can give  
What can I say?  
Without you it's so hard to live  
Can't take much more  
Why can't we love like we did before?  
  
Forgetful heart  
Like a walking shadow in my brain  
All night long  
I lay awake and listen to the sound of pain  
The door has closed forevermore  
If indeed there ever was a door

"
Bob Dylan,Froggie Went A Courtin',"Frog went a-courtin', and he did ride, Uh-huh,  
Frog went a-courtin', and he did ride, Uh-huh,  
Frog went a-courtin', and he did ride.  
With a sword and a pistol by his side, Uh-huh.  
  
Well he rode up to Miss Mousey's door, Uh-huh,  
Well he rode up to Miss Mousey's door, Uh-huh,  
Well he rode up to Miss Mousey's door.  
Gave three loud raps and a very big roar, Uh-huh.  
  
Said, ""Miss Mouse, are you within?"" Uh-huh,  
Said he, ""Miss Mouse, are you within?"" Uh-huh,  
Said, ""Miss Mouse, are you within?""  
""Yes, kind sir, I sit and spin,"" Uh-huh.  
  
He took Miss Mousey on his knee, Uh-huh,  
Took Miss Mousey on his knee, Uh-huh,  
Took Miss Mousey on his knee.  
Said, ""Miss Mousey, will you marry me?"" Uh-huh.  
  
""Without my uncle Rat's consent, Uh-huh  
""Without my uncle Rat's consent, Uh-huh  
""Without my uncle Rat's consent.  
I wouldn't marry the president, Uh-huh  
  
Uncle Rat laughed and he shook his fat sides, Uh-huh,  
Uncle Rat laughed and he shook his fat sides, Uh-huh,  
Uncle Rat laughed and he shook his fat sides,.  
To think his niece would be a bride, Uh-huh.  
  
Uncle Rat went runnin' downtown, Uh-huh,  
Uncle Rat went runnin' downtown, Uh-huh,  
Uncle Rat went runnin' downtown.  
To buy his niece a wedding gown, Uh-huh  
  
Where shall the wedding supper be? Uh-huh,  
Where shall the wedding supper be? Uh-huh,  
Where shall the wedding supper be?  
Way down yonder in a hollow tree, Uh-huh  
  
What should the wedding supper be? Uh-huh,  
What should the wedding supper be? Uh-huh,  
What should the wedding supper be?  
Fried mosquito in a black-eye pea, Uh-huh.  
  
Well, first to come in was a flyin' moth, Uh-huh,  
First to come in was a flyin' moth, Uh-huh,  
First to come in was a flyin' moth.  
She laid out the table cloth, Uh-huh.  
  
Next to come in was a juney bug, Uh-huh,  
Next to come in was a juney bug, Uh-huh,  
Next to come in was a juney bug.  
She brought the water jug, Uh-huh.  
  
Next to come in was a bumbley bee, Uh-huh  
Next to come in was a bumbley bee, Uh-huh  
Next to come in was a bumbley bee.  
Sat mosquito on his knee, Uh-huh.  
  
Next to come in was a broken black flea, Uh-huh,  
Next to come in was a broken black flea, Uh-huh,  
Next to come in was a broken black flea.  
Danced a jig with the bumbley bee, Uh-huh.  
  
Next to come in was Mrs. Cow, Uh-huh,  
Next to come in was Mrs. Cow, Uh-huh,  
Next to come in was Mrs. Cow.  
She tried to dance but she didn't know how, Uh-huh.  
  
Next to come in was a little black tick, Uh-huh,  
Next to come in was a little black tick, Uh-huh,  
Next to come in was a little black tick.  
She ate so much she made us sick, Uh-huh.  
  
Next to come in was a big black snake, Uh-huh,  
Next to come in was a big black snake, Uh-huh,  
Next to come in was a big black snake.  
Ate up all of the wedding cake, Uh-huh.  
  
Next to come was the old gray cat, Uh-huh,  
Next to come was the old gray cat, Uh-huh,  
Next to come was the old gray cat.  
Swallowed the mouse and ate up the rat, Uh-huh.  
  
Mr. Frog went a-hoppin' up over the brook, Uh-huh,  
Mr. Frog went a-hoppin' up over the brook, Uh-huh,  
Mr. Frog went a-hoppin' up over the brook.  
A lily-white duck come and swallowed him up, Uh-huh.  
  
A little piece of cornbread layin' on a shelf, Uh-huh,  
A little piece of cornbread layin' on a shelf, Uh-huh,  
A little piece of cornbread layin' on a shelf.  
If you want anymore, you can sing it yourself, Uh-huh.

"
Bob Dylan,From A Buick 6,"I got this graveyard woman, you know she keeps my kids  
But my soulful mama, you know she keeps me hid  
She's a junkyard angel and she always gives me the bread  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, when the pipeline gets broken and I'm lost on the river bridge  
I'm all cracked up on the highway and in the water's edge  
And then she comes down the thruway, ready to sew me up with a thread  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, she don't make me nervous, she don't talk too much  
She walks like Bo Diddley and she don't need no crutch  
She keeps this four-ten all loaded with lead  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, you know I need a steam shovel, mama, to keep away the dead  
I need a dump truck, baby, to unload my head  
She brings me everything and more, and just like I said  
Well, if I go down dyin', you know she's bound to put a blanket on my bed

"
Bob Dylan,Full Moon And Empty Arms,"Full moon and empty arms  
The moon is there for us to share  
But where are you?  
  
A night like this  
Could weave a memory  
And every kiss  
Could start a dream for two  
  
Full moon and empty arms  
Tonight I'll use the magic moon to wish upon  
And next full moon  
If my one wish comes true  
My empty arms will be filled with you  
  
Full moon and empty arms  
Tonight I'll use the magic moon to wish upon  
And next full moon  
If my one wish comes true  
My empty arms will be filled with you

"
Bob Dylan,Gates Of Eden,"Of war and peace the truth just twists  
Its curfew gull just glides  
Upon four-legged forest clouds  
The cowboy angel rides  
With his candle lit into the sun  
Though its glow is waxed in black  
All except when 'neath the trees of Eden  
  
The lamppost stands with folded arms  
Its iron claws attached  
To curbs 'neath holes where babies wail  
Though it shadows metal badge  
All and all can only fall  
With a crashing but meaningless blow  
No sound ever comes from the Gates of Eden  
  
The savage soldier sticks his head in sand  
And then complains  
Unto the shoeless hunter who's gone deaf  
But still remains  
Upon the beach where hound dogs bay  
At ships with tattooed sails  
Heading for the Gates of Eden  
  
With a time-rusted compass blade  
Aladdin and his lamp  
Sits with Utopian hermit monks  
Side saddle on the Golden Calf  
And on their promises of paradise  
You will not hear a laugh  
All except inside the Gates of Eden  
  
Relationships of ownership  
They whisper in the wings  
To those condemned to act accordingly  
And wait for succeeding kings  
And I try to harmonize with songs  
The lonesome sparrow sings  
There are no kings inside the Gates of Eden  
  
The motorcycle black Madonna  
Two-wheeled gypsy queen  
And her silver-studded phantom cause  
The gray flannel dwarf to scream  
As he weeps to wicked birds of prey  
Who pick up on his bread crumb sins  
And there are no sins inside the Gates of Eden  
  
The kingdoms of experience  
In the precious wind they rot  
While paupers change possessions  
Each one wishing for what the other has got  
And the princess and the prince  
Discuss what's real and what is not  
It doesn't matter inside the Gates of Eden  
  
The foreign sun, it squints upon  
A bed that is never mine  
As friends and other strangers  
From their fates try to resign  
Leaving men wholly, totally free  
To do anything they wish to do but die  
And there are no trials inside the Gates of Eden  
  
At dawn my lover comes to me  
And tells me of her dreams  
With no attempts to shovel the glimpse  
Into the ditch of what each one means  
At times I think there are no words  
But these to tell what's true  
And there are no truths outside the Gates of Eden

"
Bob Dylan,George Jackson,"I woke up this mornin',  
There were tears in my bed.  
They killed a man I really loved  
Shot him through the head.  
Lord, Lord,  
They cut George Jackson down.  
Lord, Lord,  
They laid him in the ground.  
  
Sent him off to prison  
For a seventy-dollar robbery.  
Closed the door behind him  
And they threw away the key.  
Lord, Lord, They cut George Jackson down.  
Lord, Lord,  
They laid him in the ground.  
  
He wouldn't take shit from no one  
He wouldn't bow down or kneel.  
Authorities, they hated him  
Because he was just too real.  
Lord, Lord,  
They cut George Jackson down.  
Lord, Lord,  
They laid him in the ground.  
  
Prison guards, they cursed him  
As they watched him from above  
But they were frightened of his power  
They were scared of his love.  
Lord, Lord,  
So they cut George Jackson down.  
Lord, Lord,  
They laid him in the ground.  
  
Sometimes I think this whole world  
Is one big prison yard.  
Some of us are prisoners  
The rest of us are guards.  
Lord, Lord,  
They cut George Jackson down.  
Lord, Lord,  
They laid him in the ground.

"
Bob Dylan,Goin' To Acapulco,"I'm going down to Rose Marie's  
She never does me wrong.  
She puts it to me plain as day  
And gives it to me for a song.  
  
It's a wicked life but what the hell  
The stars ain't falling down.  
I'm standing outside the Taj Mahal  
I don't see no one around.  
  
Goin' to Acapulco  
Goin' on the run.  
Goin' down to see fat gut  
Goin' to have some fun.  
Yeah  
Goin' to have some fun.  
  
Now, whenever I get up  
And I ain't got what I see  
I just make it down to Rose Marie's  
'Bout a quarter after three.  
  
There are worse ways of getting there  
And I ain't complainin' none.  
If the clouds don't drop and the train don't stop  
I'm bound to meet the sun.  
  
Goin' to Acapulco  
Goin' on the run.  
Goin' down to see some girl  
Goin' to have some fun.  
Yeah  
Goin' to have some fun.  
  
Now, if someone offers me a joke  
I just say no thanks.  
I try to tell it like it is  
And keep away from pranks.  
  
Well, sometime you know when the well breaks down  
I just go pump on it some.  
Rose Marie, she likes to go to big places  
And just set there waitin' for me to come.  
  
Goin' to Acapulco  
Goin' on the run.  
Goin' down to see some girl  
Goin' to have some fun.  
Yeah  
Goin' to have some fun.

"
Bob Dylan,Got My Mind Made Up,"Don't ever try to change me  
I been in this thing too long  
There's nothing you can say or do  
To make me think I'm wrong  
Well I'm going off to Libya  
There's guy I gotta see  
He's been living there three years now  
In an oil refinery  
I've got my mind made up  
I've got my mind made up.  
  
Call your Ma in Talahassee  
Tell her her baby's on the line  
Tell her not to worry  
Everything is gonna be fine  
Well I gave you all my money  
All my connections too  
There ain't nothing in this world girl  
You can say I didn't give to you  
I've got my mind made up  
I've got my mind made up.  
  
You will be alright girl  
Someone's watching over you  
He won't do nothing to you  
Baby that I wouldn't do  
Well if you don't want to see me  
Look the other way  
You don't have to feed me  
I ain't your dog that's gone astray  
I've got my mind made up  
I've got my mind made up.  
I've got my mind made up  
I've got my mind made up.  
I've got my mind made up.

"
Bob Dylan,Gotta Serve Somebody,"You may be an ambassador to England or France,  
You may like to gamble, you might like to dance,  
You may be the heavyweight champion of the world,  
You may be a socialite with a long string of pearls  
  
[Chorus:]  
But you're gonna have to serve somebody, yes  
Indeed you're gonna have to serve somebody,  
Well, it may be the devil or it may be the Lord  
But you're gonna have to serve somebody.  
  
You might be a rock 'n' roll addict prancing on the stage,  
You might have drugs at your command, women in a cage,  
You may be a business man or  
Some high degree thief,  
They may call you Doctor or they may call you Chief  
  
[Chorus:]  
  
You may be a state trooper, you might be a young turk,  
You may be the head of some big TV network,  
You may be rich or poor,  
You may be blind or lame,  
You may be living in another country under another name  
  
[Chorus:]  
  
You may be a construction worker working on a home,  
You may be living in a mansion or you might live in a dome,  
You might own guns and you might even own tanks,  
You might be somebody's landlord,  
You might even own banks  
  
[Chorus:]  
  
You may be a preacher with your spiritual pride,  
You may be a city councilman taking bribes on the side,  
You may be workin' in a barbershop, you may know how to cut hair,  
You may be somebody's mistress, may be somebody's heir  
  
[Chorus:]  
  
Might like to wear cotton, might like to wear silk,  
Might like to drink whiskey, might like to drink milk,  
You might like to eat caviar, you might like to eat bread,  
You may be sleeping on the floor, sleeping in a king-sized bed  
  
[Chorus:]  
  
You may call me Terry, you may call me Timmy,  
You may call me Bobby, you may call me Zimmy,  
You may call me R.J., you may call me Ray,  
You may call me anything but no matter what you say  
  
[Chorus:]

"
Bob Dylan,Gotta Travel On,"Done laid around, done stayed around this old town too long  
Summer's almost gone, winter's coming on  
Done laid around, done stayed around this old town too long  
And it seems like I've got to travel on  
And it seems like I've got to travel on  
  
Papa writes to Johnny, Johnny can't come home  
Johnny can't come home, Johnny can't come home  
Papa writes to Johnny, Johnny can't come home  
Johnny's been out on the road too long  
So I done laid around, done stayed around this old town too long  
Summer's almost gone, winter's coming on  
Done laid around, done stayed around this old town too long  
And it seems like I've got to travel on  
  
That chilly wind will soon begin and I'll be on my way  
Going home to stay, going home to stay  
That chilly wind will soon begin and I'll be on my way  
And I feel like I just want to travel on  
So I done laid around, done stayed around this old town too long  
Summer's almost gone, winter's coming on  
Oh yes I done laid around, done stayed around this old town too long  
And it seems like I've got to travel on  
  
There's a lonesome freight at 6:08 coming through the town  
I'll be homeward bound, I'll be homeward bound  
There's a lonesome freight at 6:08 coming on through the town  
And I feel like I just want to travel on  
Well I done laid around, done stayed around this old town too long  
Summer's almost gone, winter's coming on  
Yes it is done laid around, done stayed around this old town too long  
And it seems like I almost travel on

"
Bob Dylan,Guess I'm Doin' Fine,"Well, I ain't got my childhood  
Or friends I once did know.  
No, I ain't got my childhood  
Or friends I once did know.  
But I still got my voice left,  
I can take it anywhere I go.  
Hey, hey, so I guess I'm doin' fine.  
  
And I've never had much money  
But I'm still around somehow.  
No, I've never had much money  
But I'm still around somehow.  
Many times I've bended  
But I ain't never yet bowed.  
Hey, hey, so I guess I'm doin' fine.  
  
Trouble, oh trouble,  
I've trouble on my mind  
Trouble, oh trouble,  
Trouble on my mind.  
But the trouble in the world, Lord,  
Is much more bigger than mine.  
Hey, hey, so I guess I'm doin' fine.  
  
And I never had no armies  
To jump at my command.  
No, I ain't got no armies  
To jump at my command.  
But I don't need no armies,  
I got me one good friend.  
Hey, hey, so I guess I'm doin' fine.  
  
I been kicked and whipped and trampled on,  
I been shot at just like you.  
I been kicked and whipped and trampled on,  
I been shot at just like you.  
But as long as the world keeps a-turnin',  
I just keep a-turnin' too.  
Hey, hey, so I guess I'm doin' fine.  
  
Well, my road might be rocky,  
The stones might cut my face.  
My road it might be rocky,  
The stones might cut my face.  
But as some folks ain't got no road at all,  
They gotta stand in the same old place.  
Hey, hey, so I guess I'm doin' fine.

"
Bob Dylan,Gypsy Lou,"By Bob Dylan  
  
If you getcha one girl, better get two  
Case you run into Gypsy Lou  
She's a ramblin' woman with a ramblin' mind  
Always leavin' somebody behind.  
Hey, 'round the bend  
Gypsy Lou's gone again  
Gypsy Lou's gone again.  
  
Well, I seen the whole country through  
Just to find Gypsy Lou  
Seen it up, seen it down  
Followin' Gypsy Lou around.  
Hey, 'round the bend  
Gypsy Lou's gone again  
Gypsy Lou's gone again.  
  
Well, I gotta stop and take some rest  
My poor feet are second best  
My poor feet are wearin' thin  
Gypsy Lou's gone again.  
Hey, gone again  
Gypsy Lou's 'round the bend  
Gypsy Lou's 'round the bend.  
  
Well, seen her up in old Cheyenne  
Turned my head and away she ran  
From Denver Town to Wichita  
Last I heard she's in Arkansas.  
Hey, 'round the bend  
Gypsy Lou's gone again  
Gypsy Lou's gone again  
  
Well, I tell you what if you what if you want to do  
Tell you what, you'll wear out your shoes  
If you want to wear out your shoes  
Try and follow Gypsy Lou.  
Hey, gone again  
Gypsy Lou's 'round the bend  
Gypsy Lou's 'round the bend.  
  
Well, Gypsy Lou, I been told  
Livin' down on Gallus Road  
Gallus Road, Arlington  
Moved away to Washington.  
Hey, 'round the bend  
Gypsy Lou's gone again  
Gypsy Lou's gone again  
  
Well, I went down to Washington  
Then she went to Oregon  
I skipped the ground and hopped a train  
She's back in Gallus Road again.  
Hey, I can't win  
Gypsy Lou's gone again  
Gypsy Lou's gone again  
  
Well, the last I heard of Gypsy Lou  
She's in a Memphis calaboose  
She left one too many a boy behind  
He committed suicide.  
Hey, you can't win  
Gypsy Lou's gone again  
Gypsy Lou's gone again

"
Bob Dylan,"Had A Dream About You, Baby","I got to see you, baby, I don't care  
It may be some place, baby, you say you where  
I had a dream about you, baby  
A dream about you, baby  
Late last night you come a-rollin' across my mind.  
  
You got the crazy rhythm when you walk  
You make me nervous when you start to talk  
I had a dream about you, baby  
A dream about you, baby  
Late last night you come a-rollin' across my mind.  
  
Standin' on the highway, you flag me down  
Said, take me, daddy to the nearest town  
I had a dream about you, baby  
Had a dream about you, baby  
Late last night you come a-rollin' across my mind.  
  
The join is jumpin' it's really somethin'  
The beat is pumpin', my heart is thumpin'  
Spent my money on you honey  
My limbs are shakin', my heart is breakin'  
  
You kiss me, baby, in the coffee shop  
You made me so bad, you gotta stop  
I had a dream about you, baby  
Had a dream about you, baby  
Late last night you come a-rollin' across my mind.  
  
The join in jumpin' it's really somethin'  
The beat is pumpin', my heart is thumpin'  
Spent my money on you honey  
My limbs are shakin', my heart is breakin'  
  
You had a white rag wrapped around your head  
Wearing a long dress fire engine red  
I had a dream about you, baby  
Had a dream about you, baby  
Late last night you come a-rollin' across my mind.

"
Bob Dylan,Hard Times,"Let us pause in life's pleasures and count its many tears  
While we all sup sorrow with the poor.  
There's a song that will linger forever in our ears,  
Oh, hard times, come again no more.  
'Tis the song, the sigh of the weary.  
Hard times, hard times, come again no more.  
Many days you have lingered all around my cabin door.  
Oh, hard times, come again no more.  
  
While we seek mirth and beauty and music light and gay.  
There are frail forms fainting at the door.  
Though their voices are silent, their pleading looks will say.  
Oh, hard times, come again no more.  
'Tis the song, the sigh of the weary.  
Hard times, hard times, come again no more.  
Many days you have lingered all around my cabin door.  
Oh, hard times, come again no more.  
  
There's pale drooping maiden who foils her life away  
With a worn out heart, whose better days are o'er.  
Though her voice it would be merry, 'tis sighing all the day,  
Oh, hard times, come again no more.  
'Tis the song, the sigh of the weary.  
Hard times, hard times, come again no more.  
Many days you have lingered all around my cabin door.  
Oh, hard times, come again no more.  
  
'Tis the song, the sigh of the weary.  
Hard times, hard times, come again no more.  
Many days you have lingered all around my cabin door.  
Oh, hard times, come again no more.

"
Bob Dylan,Hard Times In New York Town,"Come you ladies and you gentlemen, a-listen to my song.  
Sing it to you right, but you might think it's wrong.  
Just a little glimpse of a story I'll tell  
'Bout an east coast city that you all know well.  
  
It's hard times in the city,  
Livin' down in New York town.  
  
Old new york city is a friendly old town,  
From Washington heights to Harlem on down.  
There's a-mighty many people all millin' all around,  
They'll kick you when you're up and knock you when you're down.  
  
It's hard times in the city,  
Livin' down in New York town.  
  
It's a mighty long ways from the Golden Gate  
To Rockefeller plaza n' the Empire State.  
Mister Rockefeller sets up as high as a bird,  
Old mister empire never says a word.  
  
It's hard times from the country,  
Livin' down in New York town.  
  
Well, it's up in the mornin' tryin' to fins a job of work.  
Stand in one place till your feet begin to hurt.  
If you go a lot o' money you can make yourself merry,  
If you only got a nickel, it's the Staten island ferry.  
  
And it's hard times in the city,  
Livin' down in New York town.  
  
Mister Hudson come a-sailin' down the stream  
And old Mister Minuet paid for his dream.  
Bought your city on a one-way track,  
If I had my way I'd sell it right back.  
  
And it's hard times in the city,  
Livin' down in New York town.  
  
I'll take all the smog in California  
'N every bit of dust in the Oklahoma plains,  
'N the dirt in the caves of the Rocky Mountain mines.  
It's all much cleaner than the New York kind.  
  
And it's hard times in the city,  
Livin' down in New York town.  
  
So all you newsy people, spreadin' the news around,  
You see'n listen to m' story, listen to m' song.  
You see'n step on my name, you see'n try 'n' get me beat,  
When I leave New York, I'll be standin' on my feet.  
  
Hard times in the city,  
Livin' down in New York town.

"
Bob Dylan,Hark! The Herald Angels Sing,"Hark! the herald angels sing  
""Glory to the newborn King  
Peace on earth and mercy mild,  
God and sinners reconciled!""  
Joyful, all ye nations rise,  
Join the triumph of the skies,  
With angelic host proclaim  
""Christ is born in Bethlehem!""  
Hark! the herald angels sing  
""Glory to the newborn King!""  
  
Hark! the herald angels sing  
""Glory to the newborn King  
Peace on earth and mercy mild,  
God and sinners reconciled!""  
Joyful, all ye nations rise,  
Join the triumph of the skies,  
With angelic host proclaim  
""Christ is born in Bethlehem!""  
Hark! the herald angels sing  
""Glory to the newborn King!""

"
Bob Dylan,Have Yourself A Merry Little Christmas,"Have yourself  
A merry little Christmas  
Let your heart be light  
  
Next year  
Our troubles  
Will be out of sight  
  
Have yourself  
A merry little Christmas  
Make the Yule-tide gay  
Next year  
Our troubles  
Will be miles away  
  
Here we are as in olden days  
Happy golden days of yore  
Faithful friends  
Who are dear to us  
Will be near to us once more  
  
Someday soon  
We all will be together  
If the fates allow  
Until then we'll  
Have to motor through somehow  
And have yourself  
A merry little Christmas now  
  
Have yourself  
A merry little Christmas  
Make the Yule-tide gay  
Next year  
Our troubles  
Will be miles away  
  
Once again  
As in olden days  
Happy golden days of yore  
Faithful friends  
Who are dear to us  
Will be near to us once more  
  
Someday soon  
We all will be together  
If the fates allow  
So hang a shining star  
Upon the highest bough  
And have yourself  
A merry little Christmas now  
Have yourself  
A merry little Christmas now

"
